Id,Profile Name,Number of deaths,Number of infected,Number of healed,Comment,Like,Comment timestamp,Post timestamp,URL,Annotator1,Annotator2,Annotator3,Final annotation
3871,Rijad L Muja,13,245,133,Paramendo me i blloku ja 1 jav qeta portalet krejt edhe ty moj IKSHPK ka 10 raste ndit dalin.,0,"Sunday, August 2, 2020 1:01pm GMT","Sunday, August 2, 2020 2:57pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2958407147620603/?type=3&__xts__%5B0%5D=68.ARD3QPFylu0Xp8hZPUAtSZQX3ANYMMmA5OcuKdxCE6C2C-CbdCYY-z3qcAJZ4uORyeKZPBtU3_ok7mf2TUZdSUOUjo0Rf5fVHxyWUKE74nglPst4vU996JGeNyT4WIQ3dslZ7AIPUaaUcFxomb5sppDKUSwbBQ_d6dR0Pv91CyOH4zxYNad494GmVauAjdpjt0ayzBRrGpQ38KM2E9mo0E_rq7CO8oG8Z58chpfPmQAnKJx2aToqt2FkdnpmnUDGeTqSbv63qVPpBL5XiBdLj4kZBcFIh6hBHCQDPpW0XQ4RrXQcb_MulNzL_JgYkrU1v7hmeOAJQE_OFeQ4v5hOJFAscQ&__tn__=-R,0,0,0,0
3872,Medaur Sh Zyrapi,13,245,133,Per cfar normaliteti e patet fjalen,0,"Sunday, August 2, 2020 1:00pm GMT","Sunday, August 2, 2020 2:57pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2958407147620603/?type=3&__xts__%5B0%5D=68.ARD3QPFylu0Xp8hZPUAtSZQX3ANYMMmA5OcuKdxCE6C2C-CbdCYY-z3qcAJZ4uORyeKZPBtU3_ok7mf2TUZdSUOUjo0Rf5fVHxyWUKE74nglPst4vU996JGeNyT4WIQ3dslZ7AIPUaaUcFxomb5sppDKUSwbBQ_d6dR0Pv91CyOH4zxYNad494GmVauAjdpjt0ayzBRrGpQ38KM2E9mo0E_rq7CO8oG8Z58chpfPmQAnKJx2aToqt2FkdnpmnUDGeTqSbv63qVPpBL5XiBdLj4kZBcFIh6hBHCQDPpW0XQ4RrXQcb_MulNzL_JgYkrU1v7hmeOAJQE_OFeQ4v5hOJFAscQ&__tn__=-R,0,0,0,0
3874,Osman Kastrati,13,245,133,Ma mirë pak se hiq ,0,"Sunday, August 2, 2020 1:00pm GMT","Sunday, August 2, 2020 2:57pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2958407147620603/?type=3&__xts__%5B0%5D=68.ARD3QPFylu0Xp8hZPUAtSZQX3ANYMMmA5OcuKdxCE6C2C-CbdCYY-z3qcAJZ4uORyeKZPBtU3_ok7mf2TUZdSUOUjo0Rf5fVHxyWUKE74nglPst4vU996JGeNyT4WIQ3dslZ7AIPUaaUcFxomb5sppDKUSwbBQ_d6dR0Pv91CyOH4zxYNad494GmVauAjdpjt0ayzBRrGpQ38KM2E9mo0E_rq7CO8oG8Z58chpfPmQAnKJx2aToqt2FkdnpmnUDGeTqSbv63qVPpBL5XiBdLj4kZBcFIh6hBHCQDPpW0XQ4RrXQcb_MulNzL_JgYkrU1v7hmeOAJQE_OFeQ4v5hOJFAscQ&__tn__=-R,1,1,0,1
3875,Trimi Trimi,7,250,126,JU LUTEM POSTONI GJIThA Vendet me korona virus Jo vetem nje foto e spo dihet ka Jan ,0,"Monday, August 3, 2020 7:06pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,0,0,0,0
3876,Qëndrim Hajrizi,7,250,126,Bravo mitrovica hajde ma gjall te kapum 50shin,0,"Monday, August 3, 2020 6:26pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,1,1,1,1
3877,Medina Xh,7,250,126,F. B. qa jon 250 per marakli ,1,"Monday, August 3, 2020 6:21pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,1,1,1,1
3878,Vjollca Ajvazi,7,250,126,Pluuuus sa e sa tjere bejne kerkesa per testime  me simptoma t dukshme e ju nuk i testoni ‍♀️,0,"Monday, August 3, 2020 5:29pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,0,0,0,0
3880,Hasret Bajrami,7,250,126,Tempomad hala e keni a? Kur doni me hek,0,"Monday, August 3, 2020 3:34pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,0,0,1,0
3881,Ermir Ibrahimi,7,250,126,Hajde prishtina ferizaji ma gjall hajde nqoshe atje gilani prizreni e peja hajde hajdee jasha jashaaaa u kall gjakova e podujeva bashk me drenice mitrovice kamenice e graqanice jashaaaaaa,0,"Monday, August 3, 2020 1:49pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,1,1,1,1
3882,Arbnor Berisha Noli,7,250,126,A bash 250 rrafsha as me pak as me shum ktu lind dyshimi,1,"Monday, August 3, 2020 1:46pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,0,0,0,0
3883,Qendrim Zuka,7,250,126,popull i dashtun menoni mir nzgjedhje kan me votu mos u shitni per pak lek votoni drejt e tdrejtin Kaq,0,"Monday, August 3, 2020 1:44pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,0,0,0,0
3884,Marigona Maxhuni,7,250,126,sa interesont veq ka 250po dalin spo ja huqin as ma nalt as ma posht ,1,"Monday, August 3, 2020 1:44pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,0,0,0,0
3885,Nezir Selmonaj,7,250,126,Mbane distancen mos të na bije të gjithëve përnjëherë se me na ra po si po,0,"Monday, August 3, 2020 1:43pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,0,0,0,0
3886,Pipa Morina,7,250,126,Ska mujt me kan 250 te infektun ose 249 Ose 251 hiq spo dini me rrejt .,0,"Monday, August 3, 2020 1:42pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,0,0,0,0
3887,Arton Imeri,7,250,126,"Jasha Mitrovicaa Kalllee,hajdee ma gjall ma gjalll duhet me jau kalu Prishtinalive ,po mi bo 10 mij teste nditje 5/6 mij pozitiv nuk e di qa o tu ndodh kshtu ni biznis i madh o tu u bo e propaganda e lajme trreme sa dush...",0,"Monday, August 3, 2020 1:41pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,1,1,1,1
3888,Jeton Bllacaku,7,250,126,a ka naj rast me virus mickojav hale ,0,"Monday, August 3, 2020 1:38pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,1,1,0,1
3889,Diolent Krasniqi,7,250,126,N. G. K. H. kqyre krusha madhe,0,"Monday, August 3, 2020 1:37pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,0,0,0,0
3890,Bled Or,7,250,126,Llogarte vet ti ka 400 teste 250 pozitiv po mei bo ka 4000 teste? Sa pozitiva dalin athu situaten e keni jasht kontrollit perfundimisht,0,"Monday, August 3, 2020 1:36pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,0,0,0,0
3892,Milot Ahmeti,7,250,126,U kall loja ,0,"Monday, August 3, 2020 1:34pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,1,0,0,0
3893,Kened Tahiri,7,250,126,O dhez virusi keq ka marr kallje t muskujve ,3,"Monday, August 3, 2020 1:34pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,1,1,1,1
3894,Burim Imeri,7,250,126,Ooo pa mashalla  preke hunen se shum kokan ba  po jeni ka rreni se sen ska,0,"Monday, August 3, 2020 1:33pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,0,1,0,0
3895,Rudina Dajaku,7,250,126,Kur do mbaroi kjo keng ,0,"Monday, August 3, 2020 1:33pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,0,0,0,0
3896,Rina Berisha,7,250,126,Pak jasht teme po dalmi amo: e pershendes nga zemra e nga shpiriti Bexhet Pacoollin,6,"Monday, August 3, 2020 1:32pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,1,0,0,0
3897,Haxhi Antoneta,7,250,126,Frizer Cimi Bizz,1,"Monday, August 3, 2020 1:17pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,0,0,0,0
3898,Elira,7,250,126,Jasha Pej ki nis me mar perpjetzen ,0,"Monday, August 3, 2020 1:16pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,1,0,0,0
3899,Adri Hasani,7,250,126,Send nuk po mirret vesh hoti masken e vendosur ne mbremje me virus a do te thote qe maska nuk ka efekt per parandalimin e virusit ,0,"Monday, August 3, 2020 1:15pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,0,0,0,0
3900,Eliot Haxhiu,7,250,126,"Po quditna gjethom peja ja kampion ja nenkampion e qato thash do dit delshin pak,po tash e ka mar veten edhe po kthehet mu bo nenkampione besa besa edhe kampione me pri ne ket gare",1,"Monday, August 3, 2020 1:14pm GMT","Monday, August 3, 2020 3:00pm GMT",https://www.facebook.com/IKSHPK/photos/a.527771290684213/2961113907349927/?type=3&__xts__%5B0%5D=68.ARAksXfwPErH2oXV2ibdHHZFpk2slPLufVp7ThpF3yrARmx3Apclh3LaMXLpo7cA9Zo-8J3e9LrnirSXfhZ9Ka2s0FVhIuwqms_E4YTduUhYiGonbi4e5MZuELR9G4EkJSEbGn1ZBQtyaRNYDCrOBNOsVH706HOk4koPV6D0Hcc07NhmQoXR0TXgQFo-tCms9zUyxb9bcJzCHC1Q6Puf_tbbiNQ2jrk99MkOGxnXVc-t0BeqRAaKvwnbwvy9UlKxbAWecUsz_0F7z098QM0DTvxAeuyI3hNDyemrlMlvKxRx9t3oaS6WO5VPBgKWaDLPKV7sve3U55kMrKLwuIxJFnFkDg&__tn__=-R,1,0,0,0
